candidate_id,image_url,image_source_domain,image_source_type,source_page_url,license_evidence_url,license_checked_at,copyright_holder,license_type,license_verification,commercial_use,modification_use,attribution_required,required_attribution_text,operational_image_decision,evidence_level,decision_reason
busan-A-00069,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229152254942_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00070,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229153530528_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00071,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229160529389_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00072,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230180640227_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00073,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230181126685_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00074,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230190101989_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00075,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230194923757_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00076,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230203235198_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00077,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205059771_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00078,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205640434_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00079,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210019945_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00080,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210358362_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00081,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231091948765_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00082,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231092729834_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00083,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231100856743_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00084,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231101745599_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00085,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231102223413_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00086,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231111302355_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00087,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231180337567_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00088,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231181104098_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00089,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231184354051_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00090,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192024538_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00091,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192531286_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00092,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193124555_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00093,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193736138_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00094,https://www.visitbusan.net/uploadImgs/files/cntnts/20251201114557109_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00095,https://www.visitbusan.net/uploadImgs/files/cntnts/20200101164518953_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00096,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102125306322_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00097,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102141456051_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00098,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102142920888_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00099,https://www.visitbusan.net/uploadImgs/files/cntnts/20200110144727057_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00100,https://www.visitbusan.net/uploadImgs/files/cntnts/20200206095452989_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=550&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00101,https://www.visitbusan.net/uploadImgs/files/cntnts/20200514115750295_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00102,https://www.visitbusan.net/uploadImgs/files/cntnts/20200706141824447_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00103,https://www.visitbusan.net/uploadImgs/files/cntnts/20200706134923010_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-A-00104,https://www.visitbusan.net/uploadImgs/files/cntnts/20200717114524295_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=832&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
