visitbusan_source_key,visitbusan_uc_seq,visitbusan_title_ko,visitbusan_content_type,canonical_id,canonical_title,distance_m,title_similarity,category_compatible,match_status,match_confidence,match_method,visitbusan_hours,visitbusan_address,visitbusan_phone,visitbusan_external_official_url,visitbusan_source_detail_url,canonical_image_url,provenance_note,review_reason
VisitBusanContent:food:1252:ko,1252,그라치에,food,busan-F-00135,그라치에,0,1.0000,Y,matched,high,geo_title_category,11:30-21:30 (15:00-17:00 브레이크 타임) (14:30 라스트 오더),영도구 청학동로 12,0507-1392-6860,https://www.instagram.com/grazie_yeongdo/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1252&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418141051840_ttiel,canon:FoodService:1252:ko,dist=0m sim=1.000
VisitBusanContent:food:1251:ko,1251,톤쇼우 광안점,food,busan-F-00134,톤쇼우 광안점,0,1.0000,Y,matched,high,geo_title_category,11:00-21:30 (20:30 라스트 오더),광안해변로279번길 13,010-5835-7978,https://www.instagram.com/tonshou__tonkatsu/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1251&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511142349184_ttiel,canon:FoodService:1251:ko,dist=0m sim=1.000
VisitBusanContent:food:1250:ko,1250,목장원,food,busan-F-00133,목장원,0,1.0000,Y,matched,high,geo_title_category,11:30-21:30 (20:20 라스트 오더),영도구 절영로 355,0507-1440-5000,http://mokjangwon.co.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1250&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142211660_ttiel,canon:FoodService:1250:ko,dist=0m sim=1.000
VisitBusanContent:food:1249:ko,1249,대수정,food,busan-F-00132,대수정,0,1.0000,Y,matched,high,geo_title_category,10:30-21:30,자성로 133번길 46,051-647-0147,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1249&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141556325_ttiel,canon:FoodService:1249:ko,dist=0m sim=1.000
VisitBusanContent:food:1247:ko,1247,남포삼계탕,food,busan-F-00130,남포삼계탕,0,1.0000,Y,matched,high,geo_title_category,월-금 : 11:00-20:50 (15:30-16:30 브레이크 타임) (20:20 라스트 오더) 토-일 : 11:00-20:50 (20:20 라스트 오더),남포길 16,051-245-5075,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1247&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141051338_ttiel,canon:FoodService:1247:ko,dist=0m sim=1.000
VisitBusanContent:food:1246:ko,1246,다께,food,busan-F-00129,다께,0,1.0000,Y,matched,high,geo_title_category,"월-토 : 11:00-22:00 (14:30-16:30 브레이크 타임) (14:00, 21:30 라스트 오더)",범일로102번길 12,051-631-6890,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1246&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140420748_ttiel,canon:FoodService:1246:ko,dist=0m sim=1.000
VisitBusanContent:food:1245:ko,1245,명송초밥,food,busan-F-00128,명송초밥,0,1.0000,Y,matched,high,geo_title_category,월요일~토요일 11:30~21:30 (14:30~16:00 브레이크타임),해관로 32,051-246-1225,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1245&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140134038_ttiel,canon:FoodService:1245:ko,dist=0m sim=1.000
VisitBusanContent:food:1244:ko,1244,고민끝에여기,food,busan-F-00127,고민끝에여기,0,1.0000,Y,matched,high,geo_title_category,"목요일~월요일 11:00~20:30 (15:00~17:00 브레이크타임) (14:10, 19:40 라스트오더)","대영로239번길 12, 1층",0507-1314-1592,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1244&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135506636_ttiel,canon:FoodService:1244:ko,dist=0m sim=1.000
VisitBusanContent:food:1243:ko,1243,양귀빈 식당 3호점,food,busan-F-00126,양귀빈 식당 3호점,0,1.0000,Y,matched,high,geo_title_category,17:00-23:00,수영로646번길 15,0507-1363-0840,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1243&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135001245_ttiel,canon:FoodService:1243:ko,dist=0m sim=1.000
VisitBusanContent:food:1242:ko,1242,물레방아 즉석구이,food,busan-F-00125,물레방아 즉석구이,0,1.0000,Y,matched,high,geo_title_category,11:40-15:00 / 16:30-22:00,중구 중앙대로41번길 11-1,051-245-1195,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1242&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511134126759_ttiel,canon:FoodService:1242:ko,dist=0m sim=1.000
VisitBusanContent:food:1241:ko,1241,포에버얌 부산기장점,food,busan-F-00124,포에버얌 부산기장점,0,1.0000,Y,matched,high,geo_title_category,"월-금: 11:30-14:40 / 17:00-20:00 토-일: 11:30-14:40 / 16:30-20:00 (14:40, 19:00 라스트 오더)",일광면 문오성길 43,0507-1311-3645,https://www.instagram.com/pho.everyum/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1241&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511133523476_ttiel,canon:FoodService:1241:ko,dist=0m sim=1.000
VisitBusanContent:food:1239:ko,1239,부산족발,food,busan-F-00123,부산족발,0,1.0000,Y,matched,high,geo_title_category,10:00-24:00,중구 광복로 13-1,0507-1412-5359,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1239&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608133922872_ttiel,canon:FoodService:1239:ko,dist=0m sim=1.000
VisitBusanContent:food:1238:ko,1238,솔리보,food,busan-F-00122,솔리보,0,1.0000,Y,matched,high,geo_title_category,"월-금 : 11:30-21:00 (15:00-17:00 브레이크 타임) (14:00,20:00 라스트 오더) 토-일 : 11:30-21:00 (20:00 라스트 오더)","일광면 해송4로 21, 201호",0507-1420-4401,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1238&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511132220417_ttiel,canon:FoodService:1238:ko,dist=0m sim=1.000
VisitBusanContent:food:1237:ko,1237,삼송초밥 부산남포본점,food,busan-F-00121,삼송초밥 부산남포본점,0,1.0000,Y,matched,high,geo_title_category,11:00-14:30 / 16:30-21:00,중구 광복로55번길 13,051-245-7870,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1237&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419104310358_ttiel,canon:FoodService:1237:ko,dist=0m sim=1.000
VisitBusanContent:food:1236:ko,1236,사랑도횟집,food,busan-F-00120,사랑도횟집,0,1.0000,Y,matched,high,geo_title_category,월-토 : 11:30-21:00 (14:00-17:00 브레이크 타임),기장읍 차성로 337-1,051-722-7001,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1236&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511131104127_ttiel,canon:FoodService:1236:ko,dist=0m sim=1.000
VisitBusanContent:food:1232:ko,1232,배꼽시계,food,busan-F-00119,배꼽시계,0,1.0000,Y,matched,high,geo_title_category,화-일 : 11:30-22:00,부산광역시 기장군 일광읍 장곡길 63-14,051-728-6118,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1232&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115114884_ttiel,canon:FoodService:1232:ko,dist=0m sim=1.000
VisitBusanContent:food:1231:ko,1231,어가초밥,food,busan-F-00118,어가초밥,0,1.0000,Y,matched,high,geo_title_category,월-토: 12:00-21:00 (14:00-17:00 브레이크 타임),자갈치로 41,051-247-3777,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1231&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113442878_ttiel,canon:FoodService:1231:ko,dist=0m sim=1.000
VisitBusanContent:food:1230:ko,1230,무궁화,food,busan-F-00117,무궁화,0,1.0000,Y,matched,high,geo_title_category,"화-일 : 11:30-21:00 (15:00-17:00 브레이크 타임) (14:00, 20:00 라스트 오더)",황령산로8번길 5,051-623-5700,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1230&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113221248_ttiel,canon:FoodService:1230:ko,dist=0m sim=1.000
VisitBusanContent:food:1229:ko,1229,본참치,food,busan-F-00116,본참치,0,1.0000,Y,matched,high,geo_title_category,11:30-14:30 / 17:00-22:30,중구 해관로73,051-463-3737,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1229&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095246698_ttiel,canon:FoodService:1229:ko,dist=0m sim=1.000
VisitBusanContent:food:1228:ko,1228,로얄경양식&스테이크 광안점,food,busan-F-00115,로얄경양식&스테이크 광안점,0,1.0000,Y,matched,high,geo_title_category,11:30-22:00 (21:20 라스트 오더),"민락수변로 29, 2층 201~203호",0507-1334-8718,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1228&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511111431528_ttiel,canon:FoodService:1228:ko,dist=0m sim=1.000
VisitBusanContent:food:1227:ko,1227,화국반점,food,busan-F-00114,화국반점,0,1.0000,Y,matched,high,geo_title_category,11:30-15:30 / 17:00-21:30,중구 백산길3,051-245-5305,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1227&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602160354975_ttiel,canon:FoodService:1227:ko,dist=0m sim=1.000
VisitBusanContent:food:1226:ko,1226,난파센,food,busan-F-00113,난파센,0,1.0000,Y,matched,high,geo_title_category,"월-일 : 11:30-21:00 (15:00-17:00 브레이크 타임) (14:30, 20:30 라스트 오더) *수요일 휴무",남천동로108번길 43,0507-1483-0536,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1226&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511104527053_ttiel,canon:FoodService:1226:ko,dist=0m sim=1.000
VisitBusanContent:food:1225:ko,1225,금랑횟집 광안리본점,food,busan-F-00112,금랑횟집 광안리본점,0,1.0000,Y,matched,high,geo_title_category,11:30-22:30 (21:30 라스트 오더),"광안해변로344번길 17-5, 마린리치건물 6층",0507-1400-5209,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1225&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510180602206_ttiel,canon:FoodService:1225:ko,dist=0m sim=1.000
VisitBusanContent:food:1223:ko,1223,우정까망촌돼지,food,busan-F-00111,우정까망촌돼지,0,1.0000,Y,matched,high,geo_title_category,12:00 -23:00,장림번영로 53,051-261-6021,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1223&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510173949671_ttiel,canon:FoodService:1223:ko,dist=0m sim=1.000
VisitBusanContent:food:1222:ko,1222,맛사랑채,food,busan-F-00110,맛사랑채,0,1.0000,Y,matched,high,geo_title_category,월-토 : 11:00-21:00,기장읍 읍내로 93-6,051-722-4210,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1222&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510170244967_ttiel,canon:FoodService:1222:ko,dist=0m sim=1.000
VisitBusanContent:food:1221:ko,1221,만포밀면옥,food,busan-F-00109,만포밀면옥,0,1.0000,Y,matched,high,geo_title_category,11:00-20:30 (20:00 라스트 오더),기장읍 차성로 322번길 40,0507-1350-7516,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1221&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510161651267_ttiel,canon:FoodService:1221:ko,dist=0m sim=1.000
VisitBusanContent:food:1219:ko,1219,오리한상 명지본점,food,busan-F-00108,오리한상 명지본점,0,1.0000,Y,matched,high,geo_title_category,월-금 : 11:30-22:00 (15:00-17:00 브레이크 타임) (21:00 라스트 오더) 토-일 : 11:30-22:00 (21:00 라스트 오더),"명지국제9로 66, 지봉빌딩 2층",0507-1486-0417,https://www.instagram.com/ori_hansang/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1219&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510145207922_ttiel,canon:FoodService:1219:ko,dist=0m sim=1.000
VisitBusanContent:food:1138:ko,1138,개미집신도시점,food,busan-F-00107,개미집신도시점,0,1.0000,Y,matched,high,geo_title_category,10:00-22:00,해운대구 좌동로 10번길 51-5,051-744-6446,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1138&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913153737388_ttiel,canon:FoodService:1138:ko,dist=0m sim=1.000
VisitBusanContent:food:1136:ko,1136,함흥보쌈사계절냉면,food,busan-F-00105,함흥보쌈사계절냉면,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:50-20:00 (15:20-16:00 브레이크 타임) (19:30 라스트 오더) *수요일 휴무,영도구 남항로 42,051-416-2342,http://hanheung.mqpon.co.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1136&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152733413_ttiel,canon:FoodService:1136:ko,dist=0m sim=1.000
VisitBusanContent:food:1135:ko,1135,영도우,food,busan-F-00104,영도우,0,1.0000,Y,matched,high,geo_title_category,화-일 : 11:30-20:30 (15:00-17:00 브레이크 타임) (20:00 라스트 오더),영도구 조내기로5번길 2,070-4659-0169,https://www.instagram.com/youngdough_pizza/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1135&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152113856_ttiel,canon:FoodService:1135:ko,dist=0m sim=1.000
VisitBusanContent:food:1132:ko,1132,동원숯불갈비,food,busan-F-00102,동원숯불갈비,0,1.0000,Y,matched,high,geo_title_category,11:00-22:00 (15:00~17:00 브레이크타임) (21:00 라스트 오더) *월요일 격주로 운영,연제구 과정로276번길 9,051-864-2379,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1132&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913141552746_ttiel,canon:FoodService:1132:ko,dist=0m sim=1.000
VisitBusanContent:food:1121:ko,1121,신흥반점,food,busan-F-00101,신흥반점,0,1.0000,Y,matched,high,geo_title_category,월-토 : 11:00-20:00 (13:50-16:00 브레이크 타임) (19:30 라스트 오더),서구 충무대로 284-1,051-242-6164,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1121&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913133410983_ttiel,canon:FoodService:1121:ko,dist=0m sim=1.000
VisitBusanContent:food:1118:ko,1118,영진돼지국밥 본점,food,busan-F-00100,영진돼지국밥 본점,0,1.0000,Y,matched,high,geo_title_category,09:30-15:00 / 17:00-21:30,사하구 하신번영로157번길 39,051-206-3820,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1118&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417165519984_ttiel,canon:FoodService:1118:ko,dist=0m sim=1.000
VisitBusanContent:food:1117:ko,1117,양평칼국수 본점,food,busan-F-00099,양평칼국수 본점,0,1.0000,Y,matched,high,geo_title_category,월-금 : 11:00-20:00 (15:30~17:00 브레이크타임) (19:30 라스트오더) 토 : 11:00-15:30 (15:00 라스트오더),사하구 다대로 680-1,051-265-0907,https://www.instagram.com/yyang.p.yyung_/?utm_medium=copy_link,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1117&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913114940489_ttiel,canon:FoodService:1117:ko,dist=0m sim=1.000
VisitBusanContent:food:1111:ko,1111,소수인,food,busan-F-00098,소수인,0,1.0000,Y,matched,high,geo_title_category,17:00-24:00,부산진구 가야대로750번길 17,051-808-4036,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1111&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20250523160110075_ttiel,canon:FoodService:1111:ko,dist=0m sim=1.000
VisitBusanContent:food:1110:ko,1110,버거샵 서면,food,busan-F-00097,버거샵 서면,0,1.0000,Y,matched,high,geo_title_category,10:00-20:30 (20:00 라스트오더),부산진구 동천로 108번길 11,051-911-4960,https://www.instagram.com/burgershopbusan/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1110&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913112340644_ttiel,canon:FoodService:1110:ko,dist=0m sim=1.000
VisitBusanContent:food:1108:ko,1108,당감밀면,food,busan-F-00096,당감밀면,0,1.0000,Y,matched,high,geo_title_category,am 11:00 ~ pm 20:00 19:30 (라스트오더),부산진구 당감로 5 삼익아파트상가 B동 1층,051-896-0177,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1108&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913111405621_ttiel,canon:FoodService:1108:ko,dist=0m sim=1.000
VisitBusanContent:food:1107:ko,1107,다옴 서면 삼정타워점,food,busan-F-00095,다옴 서면 삼정타워점,0,1.0000,Y,matched,high,geo_title_category,매일 11:00~22:00,"부산진구 중앙대로 672, 삼정타워 5층",0507-1370-3778,https://www.instagram.com/daom2016/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1107&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913110833421_ttiel,canon:FoodService:1107:ko,dist=0m sim=1.000
VisitBusanContent:food:1106:ko,1106,공감식당,food,busan-F-00094,공감식당,0,1.0000,Y,matched,high,geo_title_category,월-금 : 17:00-22:00 (21:30 라스트 오더) 토-일 : 11:30-22:00 (15:00-17:00 브레이크 타임) (21:30 라스트 오더),부산진구 동평로 81,051-891-2041,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1106&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913110103549_ttiel,canon:FoodService:1106:ko,dist=0m sim=1.000
VisitBusanContent:food:1104:ko,1104,평산옥,food,busan-F-00093,평산옥,0,1.0000,Y,matched,high,geo_title_category,am 10:00 ~ pm 20:00,동구 초량중로 26,051-468-6255,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1104&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913104329974_ttiel,canon:FoodService:1104:ko,dist=0m sim=1.000
VisitBusanContent:food:1100:ko,1100,호포갈비 문현점,food,busan-F-00092,호포갈비 문현점,0,1.0000,Y,matched,high,geo_title_category,11:30-21:30 (20:40 라스트 오더),남구 우암로 359,051-639-9200,https://www.okgoodfood.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1100&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601215049360_ttiel,canon:FoodService:1100:ko,dist=0m sim=1.000
VisitBusanContent:food:1099:ko,1099,명품외식 육면정,food,busan-F-00091,명품외식 육면정,0,1.0000,Y,matched,high,geo_title_category,11:30-21:50 (20:50 라스트 오더),남구 황령대로 329,051-623-6667,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1099&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913100010495_ttiel,canon:FoodService:1099:ko,dist=0m sim=1.000
VisitBusanContent:food:1094:ko,1094,명지첫집 국제신도시본점,food,busan-F-00090,명지첫집 국제신도시본점,0,1.0000,Y,matched,high,geo_title_category,11:00-21:00 (15:00-17:00 브레이크 타임) (20:30 라스트 오더),강서구 명지국제6로232번길 18,0507-1348-9599,https://myungjifirst.modoo.at/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1094&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607165446819_ttiel,canon:FoodService:1094:ko,dist=0m sim=1.000
VisitBusanContent:food:1092:ko,1092,광명집,food,busan-F-00089,광명집,0,1.0000,Y,matched,high,geo_title_category,화-일 : 11:00-22:00,남구 신선로 458,051-621-4376,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1092&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515142651174_ttiel,canon:FoodService:1092:ko,dist=0m sim=1.000
VisitBusanContent:food:1065:ko,1065,삼진어묵 본점,food,busan-F-00088,삼진어묵 본점,0,1.0000,Y,matched,high,geo_title_category,09:00~19:00,부산시 영도구 태종로99번길 36,051-715-5865,https://www.samjinfood.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1065&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20210415134915004_ttiel,canon:FoodService:1065:ko,dist=0m sim=1.000
VisitBusanContent:food:974:ko,974,괘법쭈꾸미전문점,food,busan-F-00087,괘법쭈꾸미전문점,0,1.0000,Y,matched,high,geo_title_category,11:30-23:00,부산 사상구 광장로81번길 33,051-323-1383,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=974&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819161305335_ttiel,canon:FoodService:974:ko,dist=0m sim=1.000
VisitBusanContent:food:969:ko,969,포항가자미물회국수말이전문점,food,busan-F-00086,포항가자미물회국수말이전문점,0,1.0000,Y,matched,high,geo_title_category,화-금 : 11:30-20:00 (15:00-17:00 브레이크 타임) (19:30 라스트 오더),부산광역시 사상구 사상로 275-1,051-303-6640,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=969&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819143114772_ttiel,canon:FoodService:969:ko,dist=0m sim=1.000
VisitBusanContent:food:966:ko,966,동원장수촌,food,busan-F-00085,동원장수촌,0,1.0000,Y,matched,high,geo_title_category,평일: 11:20-15:00 / 16:30-21:20 주말: 11:20-21:20,사하구 동매로 117 건우리안 상가 B 201호,051-202-4100,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=966&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607132213312_ttiel,canon:FoodService:966:ko,dist=0m sim=1.000
VisitBusanContent:food:965:ko,965,편의방,food,busan-F-00084,편의방,0,1.0000,Y,matched,high,geo_title_category,11:00-15:30 / 16:30-21:00,서구 대신공원로 13-5,051-256-2121,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=965&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418091306849_ttiel,canon:FoodService:965:ko,dist=0m sim=1.000
VisitBusanContent:food:964:ko,964,청죽,food,busan-F-00083,청죽,0,1.0000,Y,matched,high,geo_title_category,am 11:00 ~ pm 22:00 (20:30 라스트 오더),부산 서구 망양로 23,051-247-8555,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=964&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819134238418_ttiel,canon:FoodService:964:ko,dist=0m sim=1.000
VisitBusanContent:food:963:ko,963,식당 토성동,food,busan-F-00082,식당 토성동,0,1.0000,Y,matched,high,geo_title_category,월-금 10:00-20:30,부산 서구 구덕로 124번길 27,0507-1394-1425,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=963&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819133843312_ttiel,canon:FoodService:963:ko,dist=0m sim=1.000
VisitBusanContent:food:961:ko,961,몽실종가돼지국밥 감천문화마을 본점,food,busan-F-00081,몽실종가돼지국밥 감천문화마을 본점,0,1.0000,Y,matched,high,geo_title_category,09:00-20:00,"서구 까치고개로 197번길 3, 1층",051-256-0133,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=961&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417173451717_ttiel,canon:FoodService:961:ko,dist=0m sim=1.000
VisitBusanContent:food:959:ko,959,홍옥당,food,busan-F-00079,홍옥당,0,1.0000,Y,matched,high,geo_title_category,am 10:00 ~ pm 21:00,부산 수영구 남천동로 108번길 49,051-627-1026,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=959&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531122205481_ttiel,canon:FoodService:959:ko,dist=0m sim=1.000
VisitBusanContent:food:958:ko,958,함경면옥 덕천점,food,busan-F-00078,함경면옥 덕천점,0,1.0000,Y,matched,high,geo_title_category,11:00-21:00 (20:30 라스트 오더),부산 북구 금곡대로 21,0507-1440-5034,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=958&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820091029413_ttiel,canon:FoodService:958:ko,dist=0m sim=1.000
VisitBusanContent:food:953:ko,953,식당 3선 덕천점,food,busan-F-00077,식당 3선 덕천점,0,1.0000,Y,matched,high,geo_title_category,am 11:00 ~ pm 22:00 (21:00 라스트오더),부산 북구 금곡대로 112,051-333-0050,http://www.3sun.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=953&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819154140644_ttiel,canon:FoodService:953:ko,dist=0m sim=1.000
VisitBusanContent:food:950:ko,950,광안리 언양불고기부산집,food,busan-F-00076,광안리 언양불고기 부산집,0,1.0000,Y,matched,high,geo_title_category,11:00-21:30,부산 수영구 남천바다로 32,051-754-1004,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=950&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418102343022_ttiel,canon:FoodService:950:ko,dist=0m sim=1.000
VisitBusanContent:food:949:ko,949,북경의 자전거,food,busan-F-00075,북경의자전거,0,1.0000,Y,matched,high,geo_title_category,11:30-22:30 (21:30 라스트 오더),부산광역시 북구 용당로5번길 14,051-902-8282,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=949&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820091146813_ttiel,canon:FoodService:949:ko,dist=0m sim=1.000
