source_key,content_type,uc_seq,language,title_ko,address,phone,lat,lon,hours,closed_days,external_official_url,representative_menu,image_url,category_label,language_available,parse_status,missing_required_fields,source_detail_url,collected_at
VisitBusanContent:attraction:1900:ko,attraction,1900,ko,부산 트래블라운지가 말아주는 찐 부산체험 프로그램,"부산광역시 동구 대영로243번길 38 1, 2층",051-441-3121,35.113834,129.03818,매일 09:00~18:00 (12:00~13:00 휴게),,https://www.instagram.com/travellounge_busan/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1900&lang_cd=ko,2026-07-24T07:10:43.108Z
VisitBusanContent:attraction:1890:ko,attraction,1890,ko,"문득 생각에 잠기고 싶은 날, 북구 문화예술 복합공간 무사이",부산광역시 북구 산성로12번길 21 우신상가 지하1층,051-362-7004,35.23837,129.01569,매주 화요일~토요일 10:30~22:00,"매주 일요일, 월요일",https://mousai0042.modoo.at/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1890&lang_cd=ko,2026-07-24T07:10:43.853Z
VisitBusanContent:attraction:1881:ko,attraction,1881,ko,부산 근현대사를 한눈에!! 남포동 아이와 가볼 만한 곳,부산광역시 중구 대청로 112 부산근현대역사관 본관 주차장 없음(공영주차장 이용),051-607-8000,35.102566,129.03214,매주 화요일~일요일 09:00~18:00,매주 월요일 휴관 (월요일이 공휴일인 경우 그 다음날),https://www.busan.go.kr/mmch/index,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1881&lang_cd=ko,2026-07-24T07:10:44.614Z
VisitBusanContent:attraction:1868:ko,attraction,1868,ko,부산항이 한눈에! 친환경스카이웨이전망대,부산광역시 동구 망양로 533-33,051-441-3121,35.12086,129.03201,24시간,,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1868&lang_cd=ko,2026-07-24T07:10:45.327Z
VisitBusanContent:attraction:1867:ko,attraction,1867,ko,이국적인 멋이 가득! 한국 이슬람 부산성원,부산광역시 금정구 금단로 113-13,051-518-9991,35.259975,129.09227,,,http://www.koreaislam.org/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1867&lang_cd=ko,2026-07-24T07:10:46.053Z
VisitBusanContent:attraction:1866:ko,attraction,1866,ko,"100년의 역사를 품은 집, 오초량",부산광역시 동구 고관로13번나길 22 1층,051-463-5652,35.12196,129.04192,매주 수요일~월요일 10:30~12:00 / 14:00~15:30,매주 화요일 휴무,https://www.instagram.com/ochoryang,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1866&lang_cd=ko,2026-07-24T07:10:46.755Z
VisitBusanContent:attraction:1862:ko,attraction,1862,ko,"낯선 ‘아세안’, 친해지고 싶다면? KF 아세안 문화원",부산광역시 해운대구 좌동로 162,051-775-2000,35.17519,129.18196,"화요일~금요일 10:00~18:00 , 토요일~일요일 10:00~19:00","월요일, 공휴일",https://ach.or.kr/ach/main.do,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1862&lang_cd=ko,2026-07-24T07:10:47.472Z
VisitBusanContent:attraction:1857:ko,attraction,1857,ko,"한국에서 체험하는 가장 생생한 인도, 부산 인도문화원",부산광역시 남구 유엔로 171-1 인디아더센터,051-322-3353,35.13031,129.09508,장소별 상이,,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1857&lang_cd=ko,2026-07-24T07:10:48.178Z
VisitBusanContent:attraction:1798:ko,attraction,1798,ko,땅뫼산 황토숲길,부산광역시 금정구 오륜동 352-3,051-519-4081,35.247078,129.12192,,,http://www.geumjeong.go.kr/tour/index.geumj,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1798&lang_cd=ko,2026-07-24T07:10:48.867Z
VisitBusanContent:attraction:1796:ko,attraction,1796,ko,"목련꽃 가득 안은 성암사, 나만 알고 싶은 부산 봄꽃 성지",부산광역시 남구 진남로 210번길 58-15,051-635-3744,35.145626,129.08005,,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1796&lang_cd=ko,2026-07-24T07:10:49.580Z
VisitBusanContent:attraction:1777:ko,attraction,1777,ko,인공철새서식지 명품둘레길,부산광역시 강서구 신호동 203,051-970-4000,35.082302,128.88304,"11월-2월(07:00-17:00), 3월-10월(05:30-19:00)",연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1777&lang_cd=ko,2026-07-24T07:10:50.285Z
VisitBusanContent:attraction:1776:ko,attraction,1776,ko,복천사,부산광역시 영도구 산정길 41,051-417-5551,35.082603,129.05058,,연중무휴,https://bokc.co.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1776&lang_cd=ko,2026-07-24T07:10:50.985Z
VisitBusanContent:attraction:1772:ko,attraction,1772,ko,"부산의 명당 스폿, 정중앙 공원",부산광역시 부산진구 부암동 541-9,051-605-4522,35.17038,129.03691,상시운영,,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1772&lang_cd=ko,2026-07-24T07:10:51.706Z
VisitBusanContent:attraction:1731:ko,attraction,1731,ko,유엔평화공원,부산광역시 남구 대연동 707,051-607-6362,35.125774,129.10027,상시,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1731&lang_cd=ko,2026-07-24T07:10:52.397Z
VisitBusanContent:attraction:1718:ko,attraction,1718,ko,다대포해변공원,부산광역시 사하구 다대동 1674,051-220-5895,35.04586,128.96655,상시,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1718&lang_cd=ko,2026-07-24T07:10:53.106Z
VisitBusanContent:attraction:1709:ko,attraction,1709,ko,박태준 기념관,부산광역시 기장군 장안읍 임랑해안길 1,051-709-3975,35.316902,129.26108,09:00~18:00 (입장 마감 17:30),"매주 월요일, 1월 1일, 설날·추석 당일 (단, 월요일이 공휴일인 경우, 그 다음날 휴관)",https://www.gijang.go.kr/ptjmemorial/main.do,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1709&lang_cd=ko,2026-07-24T07:10:53.823Z
VisitBusanContent:attraction:1696:ko,attraction,1696,ko,국제커피박물관,"부산광역시 동구 중앙대로 380(좌천동, 구.부산진역)",0507-1324-9760,35.12724,129.04846,화요일~일요일 11:00-18:00(입장마감 17:30),월요일,https://www.instagram.com/international_coffee_museum/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1696&lang_cd=ko,2026-07-24T07:10:54.592Z
VisitBusanContent:attraction:1677:ko,attraction,1677,ko,감전야생화단지,부산광역시 사상구 감전동 873,,35.142826,128.96594,상시,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1677&lang_cd=ko,2026-07-24T07:10:55.326Z
VisitBusanContent:attraction:1676:ko,attraction,1676,ko,금빛노을브릿지,부산광역시 북구 구포동,,35.21049,129.0017,상시,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1676&lang_cd=ko,2026-07-24T07:10:56.037Z
VisitBusanContent:attraction:1674:ko,attraction,1674,ko,맥도생태공원,부산광역시 강서구 대저2동 1200-32,051-941-9728,35.152267,128.95494,상시,연중무휴,https://www.busan.go.kr/nakdong/macdopark01,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1674&lang_cd=ko,2026-07-24T07:10:56.773Z
VisitBusanContent:attraction:1673:ko,attraction,1673,ko,대저생태공원,부산 강서구 대저1동 1-5,051-971-6011,35.20406,128.98305,매일 06:00-21:00,연중무휴,https://www.busan.go.kr/nakdong/daejeopark01,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1673&lang_cd=ko,2026-07-24T07:10:57.568Z
VisitBusanContent:attraction:1671:ko,attraction,1671,ko,부산현대미술관,부산광역시 사하구 낙동남로 1191,051-220-7400,35.109245,128.94263,화~일 10:00~18:00(17:30 입장마감),"월요일(월요일이 공휴일이면 화요일 휴관), 1월 1일",https://www.busan.go.kr/moca,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1671&lang_cd=ko,2026-07-24T07:10:58.266Z
VisitBusanContent:attraction:1653:ko,attraction,1653,ko,서면미술관,"부산광역시 부산진구 동천로 58, 2층",051-805-0555,35.153927,129.06252,11:00 ~ 19:00 (발권 마감 18:00),연중무휴,https://www.instagram.com/smma.official/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1653&lang_cd=ko,2026-07-24T07:10:59.047Z
VisitBusanContent:attraction:1449:ko,attraction,1449,ko,달빛마실 명소 우암동 도시숲,부산 남구 동항로106번가길 6,,35.127033,129.07382,,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1449&lang_cd=ko,2026-07-24T07:10:59.758Z
VisitBusanContent:attraction:1444:ko,attraction,1444,ko,멋진 복합문화공간으로 변신한 부산근현대역사관 별관,부산광역시 중구 대청로 104,051-607-8001(안내데스크),35.10258,129.03203,화요일~일요일 09:00-18:00(입장마감 17:00),"월요일, 1월 1일",https://www.busan.go.kr/mmch/index,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1444&lang_cd=ko,2026-07-24T07:11:00.477Z
VisitBusanContent:attraction:1440:ko,attraction,1440,ko,자연 속 야외영화관 태종대 자동차극장,CGV DRIVE IN 영도 : 부산광역시 영도구 동삼동 1009 태종대 : 부산광역시 영도구 전망로 24 흰여울문화마을 : 부산광역시영도구 영선동4가 605-3 절영해안산책로 : 부산광역시 영도구 해안산책길 52 깡깡이예술마을 : 부산광역시 영도구 대평북로 36,,35.062366,129.08342,"CGV DRIVE IN 영도 : 주중(월~목) 20시(1회 상영) / 주말(금~일), 공휴일 20시, 23시(2회 상영) 태종대 : 3~10월 - 매일 04시~24시 / 11월~2월 – 매일 05시~24시",연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1440&lang_cd=ko,2026-07-24T07:11:01.202Z
VisitBusanContent:attraction:1434:ko,attraction,1434,ko,은은한 꽃향기로 가득한 화명장미원과 화명생태공원,화명장미원 부산광역시 북구 화명동 2280 화명생태공원 부산광역시 북구 화명동 1718-17,051-364-4127,35.22568,129.00327,상시,연중무휴,https://www.busan.go.kr/nakdong/hwamyungpark01,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1434&lang_cd=ko,2026-07-24T07:11:01.940Z
VisitBusanContent:attraction:1422:ko,attraction,1422,ko,청량미 끝판왕 오션뷰 송도해상케이블카!,부산광역시 서구 송도해변로 171,051-247-9900,35.076286,129.02365,"09:00 ~ 20:00 (12월 ~ 2월) 09:00 ~ 21:00 (3월 ~ 6월, 9월 ~ 11월) 09:00 ~ 22:00 (7월 ~ 8월)",,http://busanaircruise.co.kr/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1422&lang_cd=ko,2026-07-24T07:11:02.669Z
VisitBusanContent:attraction:1329:ko,attraction,1329,ko,힙함 가득한 전포공구길,부산광역시 부산진구 서전로37번길 20,0507-1416-0087,35.15876,129.06415,가게별 상이,가게별 상이,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1329&lang_cd=ko,2026-07-24T07:11:03.376Z
VisitBusanContent:attraction:1322:ko,attraction,1322,ko,복합문화공간 현대 모터스튜디오 부산,부산광역시 수영구 구락로123번길 20,1899-6611(ARS 4번),35.17674,129.11513,10:00-20:00,매월 첫째주 월요일 / 신정 휴관 / 설날·추석 당일 및 익일 휴관,https://motorstudio.hyundai.com/busan/ln/main.do?strgCd=04,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1322&lang_cd=ko,2026-07-24T07:11:04.085Z
VisitBusanContent:attraction:1310:ko,attraction,1310,ko,롯데월드 어드벤처 부산,부산광역시 기장군 기장읍 동부산관광로 42,1661-2000,35.19602,129.2132,10:00 ~ 20:00 (월~금) 10:00 ~ 21:00 (토~일) *자세한 운영시간은 홈페이지 참조,연중무휴,https://adventurebusan.lotteworld.com/kor/main/index.do,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1310&lang_cd=ko,2026-07-24T07:11:04.825Z
VisitBusanContent:attraction:1305:ko,attraction,1305,ko,광안종합시장,부산광역시 수영구 무학로49번길 71,051-752-8107,35.164215,129.11816,가게별 상이,가게별 상이,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1305&lang_cd=ko,2026-07-24T07:11:05.530Z
VisitBusanContent:attraction:1185:ko,attraction,1185,ko,문화로 소통하는 복합문화공간 KT&G 상상마당 부산,부산광역시 부산진구 서면로 39,051-809-5555,35.15431,129.05728,"10:00 - 22:00 입점공간별, 프로그램별 상이",연중무휴,https://www.sangsangmadang.com/main/BS,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1185&lang_cd=ko,2026-07-24T07:11:06.287Z
VisitBusanContent:attraction:1179:ko,attraction,1179,ko,때 묻지 않은 순수 영도 봉산마을,영도구 오동꽃길 32 베리베리굿봉산센터,051-417-3314,35.09309,129.05125,월요일 ~ 토요일 08:00 ~ 18:00,일요일,https://bongsan.org/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1179&lang_cd=ko,2026-07-24T07:11:07.061Z
VisitBusanContent:attraction:1142:ko,attraction,1142,ko,드넓은 초록 물결 해운대수목원,부산광역시 해운대구 석대동 77,051-888-7131~5,35.22992,129.1327,하계(3월 ~ 10월) : 09:00 ~ 18:00 ※ 입장 마감 : 17:30 동계(11월 ~ 2월) : 09:00 ~ 17:00 ※ 입장 마감 : 16:30,"화요일 (단, 화요일이 공휴일인 경우 그 다음 평일), 1월 1일, 설날, 추석",https://www.busan.go.kr/green/gcintro0401,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1142&lang_cd=ko,2026-07-24T07:11:07.810Z
VisitBusanContent:attraction:1031:ko,attraction,1031,ko,슬기로운 부산도서관 생활,부산광역시 사상구 사상로310번길 33,051-310-5400,35.172737,128.98526,화~금요일 09:00~22:00 토~일요일 09:00~18:00,"월요일, 법정공휴일, 임시휴관일",https://library.busan.go.kr/busanlibrary/index.do,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1031&lang_cd=ko,2026-07-24T07:11:08.548Z
VisitBusanContent:attraction:1024:ko,attraction,1024,ko,기장 달음산 자연휴양림,부산광역시 기장군 일광면 화용길 299-106,051-722-3023,35.30242,129.18535,일일개장 09:00~18:00 숙박시설 입실 당일 15:00~18:00 / 퇴실 익일 09:00~11:00 운영요일: 수요일~월요일,화요일 휴무,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0202,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1024&lang_cd=ko,2026-07-24T07:11:09.366Z
VisitBusanContent:attraction:1016:ko,attraction,1016,ko,턴 투워드 부산(Turn Toward Busan),유엔기념공원 부산광역시 남구 유엔평화로 93 유엔평화기념관 부산광역시 남구 홍곡로320번길 106,유엔기념공원 051-625-0625 유엔평화기념관 051-901-1400,35.127785,129.09766,"매일, 유엔기념공원: 9:00 ~ 18:00 / 동절기 17:00 유엔평화기념관 10:00~18:00 (입장 17:30분까지)","유엔기념공원 연중무휴 유엔평화기념관 매주 월요일, 1월 1일, 명절 당일",https://www.unmck.or.kr/intro/,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1016&lang_cd=ko,2026-07-24T07:11:10.182Z
VisitBusanContent:attraction:1014:ko,attraction,1014,ko,힐링하기 좋은 부산 어촌마을,대항어촌마을 부산광역시 강서구 가덕해안로1207번길 9-2 정거마을 부산광역시 강서구 눌차동,,35.012188,128.82697,상시,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=1014&lang_cd=ko,2026-07-24T07:11:10.958Z
VisitBusanContent:attraction:876:ko,attraction,876,ko,묘지 위에 세워진 희망 ‘아미동 비석문화마을’,부산광역시 서구 아미로49,,35.09903,129.0126,매일,연중무휴,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=876&lang_cd=ko,2026-07-24T07:11:11.725Z
VisitBusanContent:attraction:859:ko,attraction,859,ko,오늘의산책_구덕문화공원,부산광역시 서구 꽃마을로163번길 73,051-240-3521,35.12617,129.00514,화~일요일 09:00 ~ 17:00,매주 월요일,,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=859&lang_cd=ko,2026-07-24T07:11:12.487Z
VisitBusanContent:attraction:848:ko,attraction,848,ko,부산치유의 숲,부산광역시 기장군 철마면 철마천로 101,051-976-2831,35.26948,129.12955,매일,설날∙추석 당일 휴무,https://cafe.naver.com/busangreenforest,,,마이페이지,true,ok,image_url,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=848&lang_cd=ko,2026-07-24T07:11:13.245Z
